Year,Pk,Tm,Player,College,Yrs,G,MP...8,PTS...9,TRB...10,AST...11,FG%,3P%,FT%,MP...15,PTS...16,TRB...17,AST...18,WS,WS/48,BPM,VORP,Seasons,VPS,mean_vps,median_vps,repl325_vps,VOADP_mean,VOADP_med,VOADP_repl,exp_vps_pick,VODP,exp_vps_pick_med,VODP_med
2020,37,OKC,Vit Krejci,NA,4,138,2549,770,335,271,0.465,0.394,0.76,18.5,5.6,2.4,2,4,0.076,-2.2,-0.1,5,-0.02,0.30896551724137933,0,-0.06,-0.32896551724137935,-0.02,0.039999999999999994,0.13637029063280634,-0.15637029063280633,-0.006019000230725964,-0.013980999769274036
2020,38,DET,Saben Lee,Vanderbilt,4,134,1943,697,260,378,0.421,0.271,0.734,14.5,5.2,1.9,2.8,3.5,0.085,-1.4,0.3,5,0.06,0.30896551724137933,0,-0.06,-0.24896551724137933,0.06,0.12,0.1305929557090531,-0.0705929557090531,-0.006553315986198311,0.0665533159861983
2020,39,UTA,Elijah Hughes,Syracuse,2,54,498,157,67,28,0.328,0.28,0.769,9.2,2.9,1.2,0.5,-0.4,-0.039,-6.4,-0.5,5,-0.1,0.30896551724137933,0,-0.06,-0.4089655172413793,-0.1,-0.04000000000000001,0.12471311593710457,-0.22471311593710458,-0.006689557118982512,-0.09331044288101749
2020,40,SAC,Robert Woodard II,Mississippi State,2,25,87,27,27,5,0.278,0.2,0.5,3.5,1.1,1.1,0.2,-0.1,-0.077,-7.7,-0.1,5,-0.02,0.30896551724137933,0,-0.06,-0.32896551724137935,-0.02,0.039999999999999994,0.11871942994198349,-0.1387194299419835,-0.006547194341248654,-0.013452805658751347
2020,41,SAS,Tre Jones,Duke,5,297,6444,2483,826,1390,0.488,0.311,0.839,21.7,8.4,2.8,4.7,14.5,0.108,-0.5,2.5,5,0.5,0.30896551724137933,0,-0.06,0.19103448275862067,0.5,0.56,0.11260055634871349,0.38739944365128653,-0.006245698365165972,0.506245698365166
2020,42,CHO,Nick Richards,Kentucky,5,257,4662,1878,1518,156,0.64,0.2,0.738,18.1,7.3,5.9,0.6,13.3,0.137,-2.4,-0.5,5,-0.1,0.30896551724137933,0,-0.06,-0.4089655172413793,-0.1,-0.04000000000000001,0.10634515378231721,-0.20634515378231721,-0.005904539902904654,-0.09409546009709535
2020,43,SAC,Jahmius Ramsey,Texas Tech,3,39,349,147,45,21,0.416,0.271,0.68,8.9,3.8,1.2,0.5,-0.1,-0.008,-5.4,-0.3,5,-0.06,0.30896551724137933,0,-0.06,-0.3689655172413793,-0.06,0,0.09994188086781804,-0.15994188086781802,-0.005643189666634035,-0.054356810333365965
2020,44,CHI,Marko Simonovic,NA,2,16,55,23,12,0,0.273,0.222,0.692,3.4,1.4,0.8,0,0,-0.026,-12.3,-0.1,5,-0.02,0.30896551724137933,0,-0.06,-0.32896551724137935,-0.02,0.039999999999999994,0.09339005134199557,-0.11339005134199558,-0.0055654522199943286,-0.014434547780005672
2020,45,MIL,Jordan Nwora,Louisville,4,206,3359,1564,659,216,0.433,0.376,0.807,16.3,7.6,3.2,1,3,0.043,-2.8,-0.7,5,-0.13999999999999999,0.30896551724137933,0,-0.06,-0.44896551724137934,-0.13999999999999999,-0.07999999999999999,0.0867601439011829,-0.22676014390118288,-0.005670498702601412,-0.13432950129739857
2020,46,POR,CJ Elleby,Washington State,2,88,1366,407,259,97,0.39,0.275,0.717,15.5,4.6,2.9,1.1,0.5,0.018,-5.2,-1.1,5,-0.22000000000000003,0.30896551724137933,0,-0.06,-0.5289655172413794,-0.22000000000000003,-0.16000000000000003,0.0801517905432487,-0.3001517905432487,-0.005914636325244792,-0.21408536367475522
2020,47,BOS,Yam Madar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.30896551724137933,0,-0.06,NA,NA,NA,0.07366471125883894,NA,-0.006254042923446818,NA
2020,48,GSW,Nico Mannion,Arizona,1,30,364,123,46,70,0.342,0.367,0.821,12.1,4.1,1.5,2.3,0.2,0.029,-3.9,-0.2,5,-0.04,0.30896551724137933,0,-0.06,-0.3489655172413793,-0.04,0.019999999999999997,0.06739862603859997,-0.10739862603859998,-0.0066448963327298835,-0.03335510366727012
2020,49,PHI,Isaiah Joe,Arkansas,5,321,5436,2434,643,361,0.431,0.402,0.837,16.9,7.6,2,1.1,13.5,0.119,0.1,2.9,5,0.58,0.30896551724137933,0,-0.06,0.27103448275862063,0.58,0.6399999999999999,0.0614532548731779,0.5185467451268221,-0.007043374388616746,0.5870433743886168
2020,50,ATL,Skylar Mays,LSU,4,105,1111,451,122,182,0.445,0.345,0.859,10.6,4.3,1.2,1.7,2.1,0.092,-0.7,0.4,5,0.08,0.30896551724137933,0,-0.06,-0.2289655172413793,0.08,0.14,0.05592831775321897,0.02407168224678103,-0.0074056549266299,0.0874056549266299
2020,51,GSW,Justinian Jessup,Boise State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.30896551724137933,0,-0.06,NA,NA,NA,0.050923534669369566,NA,-0.007687915782291391,NA
2020,52,SAC,KJ Martin,NA,5,309,6674,2652,1247,371,0.545,0.329,0.673,21.6,8.6,4,1.2,12.4,0.089,-1.8,0.4,5,0.08,0.30896551724137933,0,-0.06,-0.2289655172413793,0.08,0.14,0.046537100178796434,0.03346289982120357,-0.007847695578618839,0.08784769557861884
2020,53,WAS,Cassius Winston,Michigan State,2,29,137,55,10,19,0.409,0.435,0.9,4.7,1.9,0.3,0.7,0.1,0.051,-4.9,-0.1,5,-0.02,0.30896551724137933,0,-0.06,-0.32896551724137935,-0.02,0.039999999999999994,0.042802861045093045,-0.06280286104509304,-0.007899935423878257,-0.012100064576121743
2020,54,IND,Cassius Stanley,Duke,2,33,248,88,39,5,0.36,0.233,0.895,7.5,2.7,1.2,0.2,0,-0.006,-7.9,-0.4,5,-0.08,0.30896551724137933,0,-0.06,-0.38896551724137934,-0.08,-0.020000000000000004,0.03966803130856157,-0.11966803130856157,-0.007936858541924843,-0.07206314145807516
2020,55,LAC,Jay Scrubb,John A. Logan College,3,24,235,97,36,10,0.416,0.313,0.765,9.8,4,1.5,0.4,-0.1,-0.014,-6.6,-0.3,5,-0.06,0.30896551724137933,0,-0.06,-0.3689655172413793,-0.06,0,0.03707371866967436,-0.09707371866967436,-0.00805613541537018,-0.051943864584629816
2020,56,CHO,Grant Riller,College of Charleston,1,7,27,18,1,3,0.667,0.5,NA,3.9,2.6,0.1,0.4,0.1,0.177,5.1,0,5,0,0.30896551724137933,0,-0.06,-0.30896551724137933,0,0.06,0.03496103082890471,-0.03496103082890471,-0.00835543652682557,0.00835543652682557
2020,57,BRK,Reggie Perry,Mississippi State,2,36,398,170,120,26,0.459,0.189,0.679,11.1,4.7,3.3,0.7,0.4,0.048,-5.5,-0.3,5,-0.06,0.30896551724137933,0,-0.06,-0.3689655172413793,-0.06,0,0.03327107548672529,-0.09327107548672528,-0.008932432358902023,-0.051067567641097975
2020,58,PHI,Paul Reed,DePaul,5,260,3262,1275,1026,208,0.548,0.305,0.705,12.5,4.9,3.9,0.8,11.5,0.169,0.7,2.2,5,0.44000000000000006,0.30896551724137933,0,-0.06,0.13103448275862073,0.44000000000000006,0.5,0.03194496034360893,0.4080550396563911,-0.009884793394211227,0.4498847933942113
2020,59,TOR,Jalen Harris,Nevada,1,13,172,96,18,17,0.5,0.472,0.778,13.2,7.4,1.4,1.3,0.3,0.079,0.3,0.1,5,0.02,0.30896551724137933,0,-0.06,-0.2889655172413793,0.02,0.08,0.030923793100028102,-0.010923793100028101,-0.011310190115364539,0.03131019011536454
2020,60,MIL,Sam Merrill,Utah State University,5,173,2820,1133,323,246,0.405,0.386,0.925,16.3,6.5,1.9,1.4,6.8,0.116,0.2,1.5,5,0.3,0.30896551724137933,0,-0.06,-0.00896551724137934,0.3,0.36,0.03014868145645635,0.26985131854354366,-0.01330629300497307,0.31330629300497304
2019,1,NOP,Zion Williamson,Duke,5,214,6714,5279,1415,920,0.589,0.327,0.689,31.4,24.7,6.6,4.3,24.2,0.173,4.9,11.8,6,1.9666666666666668,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,1.732183908045977,1.9833333333333334,2,1.143113859646673,0.8235528070199938,0.8822822001815358,1.084384466485131
2019,2,MEM,Ja Morant,Murray State,6,307,9801,6942,1448,2267,0.469,0.316,0.766,31.9,22.6,4.7,7.4,24.1,0.118,2.7,11.8,6,1.9666666666666668,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,1.732183908045977,1.9833333333333334,2,1.0604108854384655,0.9062557812282013,0.7833289534233416,1.1833377132433252
2019,3,NYK,RJ Barrett,Duke,6,387,12814,7293,2150,1276,0.441,0.346,0.697,33.1,18.8,5.6,3.3,13.3,0.05,-1.7,0.9,6,0.15,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.08448275862068966,0.16666666666666666,0.18333333333333332,0.9801108851729452,-0.8301108851729452,0.6884843713470001,-0.5384843713470001
2019,4,ATL,De'Andre Hunter,Virginia,6,327,9820,4839,1336,497,0.452,0.373,0.819,30,14.8,4.1,1.5,12.1,0.059,-2.6,-1.5,6,-0.25,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.4844827586206897,-0.23333333333333334,-0.21666666666666667,0.9026722960389979,-1.152672296038998,0.5984087442197418,-0.8484087442197418
2019,5,CLE,Darius Garland,Vanderbilt,6,382,12693,7204,1015,2558,0.453,0.388,0.867,33.2,18.9,2.7,6.7,24.6,0.093,0.3,7.3,6,1.2166666666666666,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,0.9821839080459769,1.2333333333333332,1.25,0.8285535552255102,0.38811311144115634,0.5137623623087962,0.7029043043578703
2019,6,MIN,Jarrett Culver,Texas Tech,4,144,2480,934,402,173,0.401,0.276,0.509,17.2,6.5,2.8,1.2,-0.1,-0.001,-4.5,-1.6,6,-0.26666666666666666,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.5011494252873563,-0.25,-0.23333333333333334,0.758213099921368,-1.0248797665880347,0.4352055158813938,-0.7018721825480605
2019,7,CHI,Coby White,UNC,6,422,12566,6405,1539,1618,0.433,0.369,0.865,29.8,15.2,3.6,3.8,17.9,0.069,-1.5,1.5,6,0.25,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,0.015517241379310348,0.26666666666666666,0.2833333333333333,0.6921093673154572,-0.44210936731545725,0.36339849520476425,-0.11339849520476425
2019,8,NOP,Jaxson Hayes,Texas,6,367,6022,2494,1443,259,0.649,0.261,0.696,16.4,6.8,3.9,0.7,20.1,0.16,-0.4,2.5,6,0.4166666666666667,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,0.18218390804597703,0.43333333333333335,0.45,0.6307007945966637,-0.21403412792999704,0.29900159054613756,0.11766507612052912
2019,9,WAS,Rui Hachimura,Gonzaga,6,337,9345,4318,1638,439,0.496,0.381,0.764,27.7,12.8,4.9,1.3,15.6,0.08,-1.9,0.2,6,0.03333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.20114942528735633,0.05,0.06666666666666667,0.5744458189538743,-0.5411124856205409,0.24267509217274402,-0.2093417588394107
2019,10,ATL,Cam Reddish,Duke,6,254,5876,2151,678,297,0.398,0.322,0.821,23.1,8.5,2.7,1.2,3.3,0.027,-3.1,-1.7,6,-0.2833333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.517816091954023,-0.26666666666666666,-0.25,0.5237692646937907,-0.807102598027124,0.19501927305448172,-0.47835260638781507
2019,11,PHO,Cameron Johnson,UNC,6,340,9020,4395,1342,664,0.453,0.392,0.851,26.5,12.9,3.9,2,22.9,0.122,1.6,8.2,6,1.3666666666666665,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,1.1321839080459768,1.383333333333333,1.4,0.4786190787133089,0.8880475879533576,0.15578292031903404,1.2108837463476325
2019,12,CHO,P.J. Washington,Kentucky,6,390,11917,5121,2282,878,0.448,0.358,0.709,30.6,13.1,5.9,2.3,14.8,0.06,-1.2,2.4,6,0.39999999999999997,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,0.16551724137931031,0.41666666666666663,0.4333333333333333,0.4385889998461299,-0.03858899984612996,0.12408236683056614,0.27591763316943385
2019,13,MIA,Tyler Herro,Kentucky,6,361,11763,6987,1802,1460,0.448,0.382,0.874,32.6,19.4,5,4,19.9,0.081,0.7,8,6,1.3333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,1.0988505747126436,1.3499999999999999,1.3666666666666667,0.40326437004382154,0.9300689632895117,0.09901895244642739,1.234314380886906
2019,14,BOS,Romeo Langford,Indiana,4,141,2268,650,298,97,0.43,0.288,0.659,16.1,4.6,2.1,0.7,2,0.043,-3.4,-0.8,6,-0.13333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.367816091954023,-0.11666666666666667,-0.1,0.37223053125795125,-0.5055638645912846,0.07969401702396717,-0.2130273503573005
2019,15,DET,Sekou Doumbouya,NA,3,96,1639,542,267,66,0.388,0.256,0.693,17.1,5.6,2.8,0.7,-0.4,-0.013,-6.5,-1.8,6,-0.3,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.5344827586206896,-0.2833333333333333,-0.26666666666666666,0.34507282544008694,-0.6450728254400869,0.06520890042053472,-0.3652089004205347
2019,16,ORL,Chuma Okeke,Auburn,5,198,4028,1242,751,291,0.387,0.321,0.787,20.3,6.3,3.8,1.5,5,0.06,-1.1,1,6,0.16666666666666666,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.067816091954023,0.18333333333333332,0.19999999999999998,0.32137659454179607,-0.1547099278751294,0.05466494249347947,0.11200172417318718
2019,17,NOP,Nickeil Alexander-Walker,Virginia Tech,6,381,7942,3258,948,882,0.414,0.36,0.743,20.8,8.6,2.5,2.3,10.2,0.062,-1.2,1.6,6,0.26666666666666666,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,0.03218390804597701,0.2833333333333333,0.3,0.3007271805146462,-0.034060513847979534,0.0471634831001506,0.21950318356651605
2019,18,IND,Goga Bitadze,NA,6,319,4605,1732,1319,370,0.541,0.23,0.662,14.4,5.4,4.1,1.2,14.9,0.155,0.8,3.3,6,0.5499999999999999,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,0.31551724137931025,0.5666666666666667,0.5833333333333333,0.2827100646402099,0.26728993535979,0.04180636885401316,0.5081936311459868
2019,19,SAS,Luka Šamanić,NA,4,86,921,384,210,55,0.411,0.247,0.706,10.7,4.5,2.4,0.6,0,0.001,-5.6,-0.8,6,-0.13333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.367816091954023,-0.11666666666666667,-0.1,0.2669568902801344,-0.4002902236134678,0.03786334212357413,-0.17119667545690748
2019,20,PHI,Matisse Thybulle,Washington,6,347,7269,1698,710,388,0.438,0.343,0.661,20.9,4.9,2,1.1,14.1,0.093,0.9,5.3,6,0.8833333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,0.6488505747126436,0.9,0.9166666666666666,0.25321198520532007,0.6301213481280132,0.035013988896667375,0.8483193444366659
2019,21,MEM,Brandon Clarke,Gonzaga,6,307,6392,3136,1683,409,0.606,0.266,0.698,20.8,10.2,5.5,1.3,24.6,0.185,2.4,7.1,6,1.1833333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,0.9488505747126437,1.2,1.2166666666666668,0.2412365487619691,0.9420967845713643,0.032999258641050105,1.1503340746922832
2019,22,BOS,Grant Williams,Tennessee,6,380,8710,2724,1393,552,0.452,0.377,0.774,22.9,7.2,3.7,1.5,15.5,0.085,-1.9,0.3,6,0.049999999999999996,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.18448275862068966,0.06666666666666667,0.08333333333333333,0.23079178029628294,-0.18079178029628296,0.03156010082447941,0.018439899175520587
2019,23,OKC,Darius Bazley,NA,5,237,5536,2113,1244,282,0.414,0.309,0.677,23.4,8.9,5.2,1.2,3.1,0.027,-2.4,-0.6,6,-0.09999999999999999,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.33448275862068966,-0.08333333333333333,-0.06666666666666665,0.22163887915446345,-0.32163887915446343,0.03043746491471261,-0.1304374649147126
2019,24,PHO,Ty Jerome,Virginia,6,229,4140,1986,467,648,0.458,0.381,0.85,18.1,8.7,2,2.8,9.9,0.114,0.4,2.5,6,0.4166666666666667,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,0.18218390804597703,0.43333333333333335,0.45,0.2135390446827121,0.2031276219839546,0.029372300379506795,0.3872943662871599
2019,25,POR,Nassir Little,UNC,5,237,3735,1313,688,170,0.452,0.33,0.735,15.8,5.5,2.9,0.7,4.7,0.061,-2.6,-0.5,6,-0.08333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.317816091954023,-0.06666666666666667,-0.049999999999999996,0.20625347622723092,-0.28958680956056426,0.028105556686619317,-0.11143889001995265
2019,26,CLE,Dylan Windler,Belmont,4,101,1090,319,212,78,0.425,0.347,0.8,10.8,3.2,2.1,0.8,1.6,0.072,-1.4,0.2,6,0.03333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.20114942528735633,0.05,0.06666666666666667,0.1995433731342215,-0.16621003980088817,0.02637818330380722,0.006955150029526114
2019,27,LAC,Mfiondu Kabengele,Florida State,3,55,380,143,81,19,0.383,0.301,0.852,6.9,2.6,1.5,0.3,0.4,0.055,-3.6,-0.2,6,-0.03333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.267816091954023,-0.016666666666666666,0,0.19318245727493485,-0.22651579060826818,0.023959206245877565,-0.0572925395792109
2019,28,GSW,Jordan Poole,Michigan,6,412,11350,6942,1110,1552,0.422,0.345,0.879,27.5,16.8,2.7,3.8,11.3,0.048,-1.7,0.8,6,0.13333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.10114942528735632,0.15,0.16666666666666666,0.187063962727798,-0.05373062939446466,0.020885607877851622,0.1124477254554817
2019,29,SAS,Keldon Johnson,Kentucky,6,370,10600,5761,1992,797,0.467,0.352,0.762,28.6,15.6,5.4,2.2,16.7,0.076,-1.3,1.8,6,0.3,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,0.06551724137931034,0.31666666666666665,0.3333333333333333,0.1811474229056856,0.11885257709431438,0.017343019209943075,0.2826569807900569
2019,30,CLE,Kevin Porter Jr.,USC,5,271,7410,3779,1120,1243,0.435,0.351,0.734,27.3,13.9,4.1,4.6,6.2,0.04,-1.4,1.2,6,0.19999999999999998,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.03448275862068967,0.21666666666666665,0.2333333333333333,0.1753930784739498,0.02460692152605018,0.013518656971489046,0.18648134302851094
2019,31,BRK,Nic Claxton,Georgia,6,311,8024,3214,2397,535,0.636,0.2,0.537,25.8,10.3,7.7,1.7,26.1,0.156,1.3,6.8,6,1.1333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,0.8988505747126436,1.15,1.1666666666666667,0.1697611700979431,0.9635721632353902,0.009599737891827045,1.1237335954415062
2019,32,MIA,KZ Okpala,Stanford,4,98,965,222,148,47,0.409,0.286,0.667,9.8,2.3,1.5,0.5,1,0.05,-4.7,-0.7,6,-0.11666666666666665,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.3511494252873563,-0.09999999999999999,-0.08333333333333331,0.16421193844301726,-0.28087860510968393,0.005773478700293968,-0.12244014536696063
2019,33,BOS,Carsen Edwards,Purdue,3,72,706,267,79,52,0.364,0.297,0.758,9.8,3.7,1.1,0.7,0.3,0.019,-5.1,-0.5,6,-0.08333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.317816091954023,-0.06666666666666667,-0.049999999999999996,0.15870562417452455,-0.24203895750785787,0.0022270961262271104,-0.08556042945956044
2019,34,ATL,Bruno Fernando,Maryland,6,220,2326,872,712,161,0.543,0.122,0.653,10.6,4,3.2,0.7,3.8,0.079,-3,-0.6,6,-0.09999999999999999,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.33448275862068966,-0.08333333333333333,-0.06666666666666665,0.15320246795781733,-0.2532024679578173,-8.521931010360706e-4,-0.09914780689896392
2019,35,NOP,Didi Louzada,NA,2,12,185,43,20,8,0.326,0.355,1,15.4,3.6,1.7,0.7,-0.1,-0.034,-8.1,-0.3,6,-0.049999999999999996,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.28448275862068967,-0.033333333333333326,-0.016666666666666663,0.1476628114356347,-0.1976628114356347,-0.003278262003038208,-0.04672173799696179
2019,36,CHO,Cody Martin,Nevada,6,259,5678,1593,961,580,0.436,0.308,0.661,21.9,6.2,3.7,2.2,7.2,0.061,-1.7,0.4,6,0.06666666666666667,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.16781609195402297,0.08333333333333333,0.1,0.1420564620833413,-0.07538979541667463,-0.004967139140395749,0.07163380580706241
2019,37,DET,Deividas Sirvydis,NA,2,23,160,44,35,6,0.3,0.314,0.5,7,1.9,1.5,0.3,-0.1,-0.032,-5.9,-0.2,6,-0.03333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.267816091954023,-0.016666666666666666,0,0.13637029063280634,-0.16970362396613967,-0.006019000230725964,-0.02731433310260737
2019,38,CHI,Daniel Gafford,Arkansas,6,378,7489,3497,2127,397,0.709,0,0.672,19.8,9.3,5.6,1.1,31.1,0.199,1.9,7.4,6,1.2333333333333334,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,0.9988505747126437,1.25,1.2666666666666668,0.1305929557090531,1.1027403776242803,-0.006553315986198311,1.2398866493195317
2019,39,NOP,Alen Smailagić,NA,2,29,223,87,43,17,0.463,0.304,0.72,7.7,3,1.5,0.6,0.3,0.056,-3.3,-0.1,6,-0.016666666666666666,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.25114942528735634,0,0.016666666666666666,0.12471311593710457,-0.14137978260377124,-0.006689557118982512,-0.009977109547684155
2019,40,SAC,Justin James,Wyoming,2,72,542,228,62,40,0.446,0.343,0.544,7.5,3.2,0.9,0.6,0.3,0.024,-3.1,-0.2,6,-0.03333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.267816091954023,-0.016666666666666666,0,0.11871942994198349,-0.15205276327531683,-0.006547194341248654,-0.02678613899208468
2019,41,GSW,Eric Paschall,Villanova,3,158,3086,1552,509,214,0.494,0.326,0.758,19.5,9.8,3.2,1.4,5,0.078,-2.2,-0.1,6,-0.016666666666666666,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.25114942528735634,0,0.016666666666666666,0.11260055634871349,-0.12926722301538016,-0.006245698365165972,-0.010420968301500695
2019,42,WAS,Admiral Schofield,Tennessee,4,131,1372,426,215,78,0.417,0.326,0.782,10.5,3.3,1.6,0.6,1.2,0.043,-4.6,-0.9,6,-0.15,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.38448275862068965,-0.13333333333333333,-0.11666666666666667,0.10634515378231721,-0.2563451537823172,-0.005904539902904654,-0.14409546009709534
2019,43,MIN,Jaylen Nowell,Washington,6,205,3519,1815,445,380,0.442,0.316,0.792,17.2,8.9,2.2,1.9,4.7,0.064,-2.1,-0.1,6,-0.016666666666666666,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.25114942528735634,0,0.016666666666666666,0.09994188086781804,-0.1166085475344847,-0.005643189666634035,-0.01102347700003263
2019,44,DEN,Bol Bol,Oregon,6,202,2750,1243,709,126,0.545,0.332,0.749,13.6,6.2,3.5,0.6,5,0.088,-0.4,1.1,6,0.18333333333333335,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.051149425287356304,0.2,0.21666666666666667,0.09339005134199557,0.08994328199133778,-0.0055654522199943286,0.18889878555332767
2019,45,OKC,Isaiah Roby,Nebraska,4,151,2858,1159,667,216,0.485,0.351,0.675,18.9,7.7,4.4,1.4,4,0.068,-2.3,-0.2,6,-0.03333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.267816091954023,-0.016666666666666666,0,0.0867601439011829,-0.12009347723451624,-0.005670498702601412,-0.027662834630731922
2019,46,LAL,Talen Horton-Tucker,Iowa State,6,305,5942,2809,800,852,0.427,0.299,0.771,19.5,9.2,2.6,2.8,6,0.049,-2,0,6,0,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.23448275862068965,0.016666666666666666,0.03333333333333333,0.0801517905432487,-0.0801517905432487,-0.005914636325244792,0.005914636325244792
2019,47,NYK,Ignas Brazdeikis,Michigan,3,64,838,318,122,58,0.416,0.315,0.686,13.1,5,1.9,0.9,0.4,0.024,-4.9,-0.6,6,-0.09999999999999999,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.33448275862068966,-0.08333333333333333,-0.06666666666666665,0.07366471125883894,-0.17366471125883892,-0.006254042923446818,-0.09374595707655317
2019,48,LAC,Terance Mann,Florida State,6,412,9101,3331,1451,790,0.502,0.372,0.781,22.1,8.1,3.5,1.9,21.5,0.113,-0.8,2.8,6,0.4666666666666666,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,0.23218390804597697,0.4833333333333333,0.49999999999999994,0.06739862603859997,0.39926804062806664,-0.0066448963327298835,0.47331156299939653
2019,49,SAS,Quinndary Weatherspoon,Mississippi State,3,42,272,88,32,24,0.452,0.188,0.826,6.5,2.1,0.8,0.6,0.2,0.03,-5.5,-0.2,6,-0.03333333333333333,0.23448275862068965,-0.016666666666666666,-0.03333333333333333,-0.267816091954023,-0.016666666666666666,0,0.0614532548731779,-0.09478658820651123,-0.007043374388616746,-0.026289958944716585
