Year,Pk,Tm,Player,College,Yrs,G,MP...8,PTS...9,TRB...10,AST...11,FG%,3P%,FT%,MP...15,PTS...16,TRB...17,AST...18,WS,WS/48,BPM,VORP,Seasons,VPS,class_mean_vps,VOADP,EPV,dEPV,Decade,EVP_decade,dEPV_decade,WdEPV,PickTier,z_dEPV,z_dEPV_decade
2020,58,PHI,Paul Reed,DePaul,5,260,3262,1275,1026,208,0.548,0.305,0.705,12.5,4.9,3.9,0.8,11.5,0.169,0.7,2.2,5,0.44000000000000006,0.30896551724137933,0.13103448275862073,0.03536480162878457,0.4046351983712155,2020s,0.0774476685976645,0.36255233140233556,0.8235948786584054,Late-2nd,1.3610331613147484,1.2817230872635281
2020,59,TOR,Jalen Harris,Nevada,1,13,172,96,18,17,0.5,0.472,0.778,13.2,7.4,1.4,1.3,0.3,0.079,0.3,0.1,5,0.02,0.30896551724137933,-0.2889655172413793,0.03622066590202982,-0.016220665902029818,2020s,0.08689243319439716,-0.06689243319439715,-0.03329895980358534,Late-2nd,-0.06372141328850844,-0.2082675689255635
2020,60,MIL,Sam Merrill,Utah State University,5,173,2820,1133,323,246,0.405,0.386,0.925,16.3,6.5,1.9,1.4,6.8,0.116,0.2,1.5,5,0.3,0.30896551724137933,-0.00896551724137934,0.03746658097422782,0.26253341902577215,2020s,0.09633391772994959,0.2036660822700504,0.5434958119382404,Late-2nd,0.8799654671974259,0.7304553897137739
2019,1,NOP,Zion Williamson,Duke,5,214,6714,5279,1415,920,0.589,0.327,0.689,31.4,24.7,6.6,4.3,24.2,0.173,4.9,11.8,6,1.9666666666666668,0.23448275862068965,1.732183908045977,1.1820582298282691,0.7846084368383976,2010s,1.1168548505969311,0.8498118160697357,0.7846084368383976,Lottery,0.7274738846883504,0.7913672064175153
2019,2,MEM,Ja Morant,Murray State,6,307,9801,6942,1448,2267,0.469,0.316,0.766,31.9,22.6,4.7,7.4,24.1,0.118,2.7,11.8,6,1.9666666666666668,0.23448275862068965,1.732183908045977,1.0876255959569865,0.8790410707096803,2010s,1.057348295254076,0.9093183714125908,0.8790410707096803,Lottery,0.8136058293417483,0.8462161413835099
2019,3,NYK,RJ Barrett,Duke,6,387,12814,7293,2150,1276,0.441,0.346,0.697,33.1,18.8,5.6,3.3,13.3,0.05,-1.7,0.9,6,0.15,0.23448275862068965,-0.08448275862068966,0.9967840507411952,-0.8467840507411952,2010s,0.9983393975534509,-0.8483393975534509,-0.8467840507411952,Lottery,-0.7605181545859638,-0.7738685048716686
2019,4,ATL,De'Andre Hunter,Virginia,6,327,9820,4839,1336,497,0.452,0.373,0.819,30,14.8,4.1,1.5,12.1,0.059,-2.6,-1.5,6,-0.25,0.23448275862068965,-0.4844827586206897,0.910042806479001,-1.1600428064790012,2010s,0.940501313495326,-1.190501313495326,-1.1600428064790012,Lottery,-1.0462412643340038,-1.089249164484818
2019,5,CLE,Darius Garland,Vanderbilt,6,382,12693,7204,1015,2558,0.453,0.388,0.867,33.2,18.9,2.7,6.7,24.6,0.093,0.3,7.3,6,1.2166666666666666,0.23448275862068965,0.9821839080459769,0.8279110754685103,0.3887555911981563,2010s,0.8845745892682497,0.33209207739841684,0.3887555911981563,Lottery,0.3664167586311695,0.31416975962555577
2019,6,MIN,Jarrett Culver,Texas Tech,4,144,2480,934,402,173,0.401,0.276,0.509,17.2,6.5,2.8,1.2,-0.1,-0.001,-4.5,-1.6,6,-0.26666666666666666,0.23448275862068965,-0.5011494252873563,0.7508980700078284,-1.017564736674495,2010s,0.8312166251318147,-1.0978832917984813,-1.017564736674495,Lottery,-0.9162871084491641,-1.003880421168049
2019,7,CHI,Coby White,UNC,6,422,12566,6405,1539,1618,0.433,0.369,0.865,29.8,15.2,3.6,3.8,17.9,0.069,-1.5,1.5,6,0.25,0.23448275862068965,0.015517241379310348,0.6795130023950617,-0.42951300239506174,2010s,0.7808949362358744,-0.5308949362358744,-0.42951300239506174,Lottery,-0.37992549960820104,-0.48127064714314977
2019,8,NOP,Jaxson Hayes,Texas,6,367,6022,2494,1443,259,0.649,0.261,0.696,16.4,6.8,3.9,0.7,20.1,0.16,-0.4,2.5,6,0.4166666666666667,0.23448275862068965,0.18218390804597703,0.6142650849283154,-0.19759841826164876,2010s,0.7338307499324613,-0.31716408326579465,-0.19759841826164876,Lottery,-0.16839635649309548,-0.2842686599294836
2019,9,WAS,Rui Hachimura,Gonzaga,6,337,9345,4318,1638,439,0.496,0.381,0.764,27.7,12.8,4.9,1.3,15.6,0.08,-1.9,0.2,6,0.03333333333333333,0.23448275862068965,-0.20114942528735633,0.555663529905696,-0.5223301965723627,2010s,0.6899937205987892,-0.6566603872654558,-0.5223301965723627,Lottery,-0.4645840027551109,-0.5971923469415359
2019,10,ATL,Cam Reddish,Duke,6,254,5876,2151,678,297,0.398,0.322,0.821,23.1,8.5,2.7,1.2,3.3,0.027,-3.1,-1.7,6,-0.2833333333333333,0.23448275862068965,-0.517816091954023,0.5041715488308173,-0.7875048821641506,2010s,0.649142009740731,-0.9324753430740643,-0.7875048821641506,Lottery,-0.7064496630310528,-0.85141907014257
2019,11,PHO,Cameron Johnson,UNC,6,340,9020,4395,1342,664,0.453,0.392,0.851,26.5,12.9,3.9,2,22.9,0.122,1.6,8.2,6,1.3666666666666665,0.23448275862068965,1.1321839080459768,0.4595997242656099,0.9070669424010566,2010s,0.6108960310835023,0.7557706355831642,0.9070669424010566,Lottery,0.8391682088966295,0.7046866959609032
2019,12,CHO,P.J. Washington,Kentucky,6,390,11917,5121,2282,878,0.448,0.358,0.709,30.6,13.1,5.9,2.3,14.8,0.06,-1.2,2.4,6,0.39999999999999997,0.23448275862068965,0.16551724137931031,0.4212738885434045,-0.021273888543404507,2010s,0.5748299605098932,-0.17482996050989325,-0.021273888543404507,Lottery,-0.007570866277189289,-0.15307513011583598
2019,13,MIA,Tyler Herro,Kentucky,6,361,11763,6987,1802,1460,0.448,0.382,0.874,32.6,19.4,5,4,19.9,0.081,0.7,8,6,1.3333333333333333,0.23448275862068965,1.0988505747126436,0.388508382473321,0.9448249508600123,2010s,0.5405634491216987,0.7927698842116345,0.9448249508600123,Lottery,0.8736072641414742,0.738789987104562
2019,14,BOS,Romeo Langford,Indiana,4,141,2268,650,298,97,0.43,0.288,0.659,16.1,4.6,2.1,0.7,2,0.043,-3.4,-0.8,6,-0.13333333333333333,0.23448275862068965,-0.367816091954023,0.3606175468644792,-0.4939508801978125,2010s,0.5078371543820881,-0.6411704877154214,-0.4939508801978125,Lottery,-0.43869924653189846,-0.5829148528376591
2019,15,DET,Sekou Doumbouya,NA,3,96,1639,542,267,66,0.388,0.256,0.693,17.1,5.6,2.8,0.7,-0.4,-0.013,-6.5,-1.8,6,-0.3,0.23448275862068965,-0.5344827586206896,0.3369157225259993,-0.6369157225259993,2010s,0.47655949515457974,-0.7765594951545798,-0.6592704064782651,Mid-1st,-0.9410514175396253,-1.1157644630928076
2019,16,ORL,Chuma Okeke,Auburn,5,198,4028,1242,751,291,0.387,0.321,0.787,20.3,6.3,3.8,1.5,5,0.06,-1.1,1,6,0.16666666666666666,0.23448275862068965,-0.067816091954023,0.3167172502670011,-0.15005058360033444,2010s,0.44681774957737297,-0.28015108291070634,-0.16041082129083778,Mid-1st,-0.25975906603755583,-0.4212930393673169
2019,17,NOP,Nickeil Alexander-Walker,Virginia Tech,6,381,7942,3258,948,882,0.414,0.36,0.743,20.8,8.6,2.5,2.3,10.2,0.062,-1.2,1.6,6,0.26666666666666666,0.23448275862068965,0.03218390804597701,0.29933647089660453,-0.03266980422993787,2010s,0.4188532270005326,-0.15218656033386596,-0.03600037087426216,Mid-1st,-0.09550284638940172,-0.24227168922824532
2019,18,IND,Goga Bitadze,NA,6,319,4605,1732,1319,370,0.541,0.23,0.662,14.4,5.4,4.1,1.2,14.9,0.155,0.8,3.3,6,0.5499999999999999,0.23448275862068965,0.31551724137931025,0.284088144140225,0.26591185585977495,2010s,0.3930065946132315,0.15699340538676843,0.3015157034008363,Mid-1st,0.3223159396645545,0.19026862573306177
2019,19,SAS,Luka Šamanić,NA,4,86,921,384,210,55,0.411,0.247,0.706,10.7,4.5,2.4,0.6,0,0.001,-5.6,-0.8,6,-0.13333333333333333,0.23448275862068965,-0.367816091954023,0.2704258228538743,-0.4037591561872076,2010s,0.369644437372463,-0.5029777707057963,-0.4703651824377001,Mid-1st,-0.6147849165130305,-0.7330258047682953
2019,20,PHI,Matisse Thybulle,Washington,6,347,7269,1698,710,388,0.438,0.343,0.661,20.9,4.9,2,1.1,14.1,0.093,0.9,5.3,6,0.8833333333333333,0.23448275862068965,0.6488505747126436,0.2581418622591554,0.6251914710741779,2010s,0.3490809558642265,0.5342523774691068,0.7472467325397134,Mid-1st,0.825072112423828,0.7180509295642157
2019,21,MEM,Brandon Clarke,Gonzaga,6,307,6392,3136,1683,409,0.606,0.266,0.698,20.8,10.2,5.5,1.3,24.6,0.185,2.4,7.1,6,1.1833333333333333,0.23448275862068965,0.9488505747126437,0.24707934446758506,0.9362539888657483,2010s,0.33150894944987025,0.8518243838834632,1.146672271183243,Mid-1st,1.260355925674483,1.1623316427637143
2019,22,BOS,Grant Williams,Tennessee,6,380,8710,2724,1393,552,0.452,0.377,0.774,22.9,7.2,3.7,1.5,15.5,0.085,-1.9,0.3,6,0.049999999999999996,0.23448275862068965,-0.18448275862068966,0.2370813515906793,-0.18708135159067932,2010s,0.31695195305940194,-0.26695195305940195,-0.2345188853933422,Mid-1st,-0.31157789015328613,-0.402827561600051
2019,23,OKC,Darius Bazley,NA,5,237,5536,2113,1244,282,0.414,0.309,0.677,23.4,8.9,5.2,1.2,3.1,0.027,-2.4,-0.6,6,-0.09999999999999999,0.23448275862068965,-0.33448275862068966,0.22799096573995464,-0.3279909657399546,2010s,0.3052451057057874,-0.40524510570578737,-0.42039910399537905,Late-1st,-0.5227096786532228,-0.6845564021411994
2019,24,PHO,Ty Jerome,Virginia,6,229,4140,1986,467,648,0.458,0.381,0.85,18.1,8.7,2,2.8,9.9,0.114,0.4,2.5,6,0.4166666666666667,0.23448275862068965,0.18218390804597703,0.21965126902692708,0.1970153976397396,2010s,0.2960468811153014,0.12061978555136527,0.2579537065016945,Late-1st,0.29662765763467214,0.15866550780311148
2019,25,POR,Nassir Little,UNC,5,237,3735,1313,688,170,0.452,0.33,0.735,15.8,5.5,2.9,0.7,4.7,0.061,-2.6,-0.5,6,-0.08333333333333333,0.23448275862068965,-0.317816091954023,0.2119053435631132,-0.2952386768964465,2010s,0.2888782375437763,-0.3722115708771096,-0.39452927723962644,Late-1st,-0.4715956827663501,-0.6315872825183637
2019,26,CLE,Dylan Windler,Belmont,4,101,1090,319,212,78,0.425,0.347,0.8,10.8,3.2,2.1,0.8,1.6,0.072,-1.4,0.2,6,0.03333333333333333,0.23448275862068965,-0.20114942528735633,0.20459627146002907,-0.17126293812669574,2010s,0.28318106059102977,-0.24984772725769644,-0.233392043469857,Late-1st,-0.27811621536707887,-0.43537742778129845
2019,27,LAC,Mfiondu Kabengele,Florida State,3,55,380,143,81,19,0.383,0.301,0.852,6.9,2.6,1.5,0.3,0.4,0.055,-3.6,-0.2,6,-0.03333333333333333,0.23448275862068965,-0.267816091954023,0.19757597964973952,-0.23090931298307285,2010s,0.2783847937152109,-0.31171812704854424,-0.3206707247765997,Late-1st,-0.371201757377375,-0.5345863263938985
2019,28,GSW,Jordan Poole,Michigan,6,412,11350,6942,1110,1552,0.422,0.345,0.879,27.5,16.8,2.7,3.8,11.3,0.048,-1.7,0.8,6,0.13333333333333333,0.23448275862068965,-0.10114942528735632,0.19078080807379932,-0.05744747474046599,2010s,0.27396934552051594,-0.1406360121871826,-0.0812429979020528,Late-1st,-0.10049311381277741,-0.2602569500671476
2019,29,SAS,Keldon Johnson,Kentucky,6,370,10600,5761,1992,797,0.467,0.352,0.762,28.6,15.6,5.4,2.2,16.7,0.076,-1.3,1.8,6,0.3,0.23448275862068965,0.06551724137931034,0.184193924746645,0.11580607525335498,2010s,0.2695137801985684,0.03048621980143157,0.16667341139014213,Late-1st,0.1698904701890337,0.014136753886767118
2019,30,CLE,Kevin Porter Jr.,USC,5,271,7410,3779,1120,1243,0.435,0.351,0.734,27.3,13.9,4.1,4.6,6.2,0.04,-1.4,1.2,6,0.19999999999999998,0.23448275862068965,-0.03448275862068967,0.17779899722423698,0.022201002775763007,2010s,0.26472357261739793,-0.06472357261739795,0.03249894034259656,Late-1st,0.023808182246632205,-0.13853170590882646
2019,31,BRK,Nic Claxton,Georgia,6,311,8024,3214,2397,535,0.636,0.2,0.537,25.8,10.3,7.7,1.7,26.1,0.156,1.3,6.8,6,1.1333333333333333,0.23448275862068965,0.8988505747126436,0.17157969306253595,0.9617536402707973,2010s,0.25943364532559415,0.8738996880077392,1.4311352137825522,Early-2nd,1.8149141402589313,1.6770637726377768
2019,32,MIA,KZ Okpala,Stanford,4,98,965,222,148,47,0.409,0.286,0.667,9.8,2.3,1.5,0.5,1,0.05,-4.7,-0.7,6,-0.11666666666666665,0.23448275862068965,-0.3511494252873563,0.16551967981750187,-0.2821863464841685,2010s,0.2535891143490191,-0.37025578101568574,-0.42662565495715177,Early-2nd,-0.49729618642098267,-0.68037930929576
2019,33,BOS,Carsen Edwards,Purdue,3,72,706,267,79,52,0.364,0.297,0.758,9.8,3.7,1.1,0.7,0.3,0.019,-5.1,-0.5,6,-0.08333333333333333,0.23448275862068965,-0.317816091954023,0.15960262504509545,-0.2429359583784288,2010s,0.24720975130347966,-0.330543084636813,-0.37297932112509435,Early-2nd,-0.4243383639612059,-0.605131140016091
2019,34,ATL,Bruno Fernando,Maryland,6,220,2326,872,712,161,0.543,0.122,0.653,10.6,4,3.2,0.7,3.8,0.079,-3,-0.6,6,-0.09999999999999999,0.23448275862068965,-0.33448275862068966,0.1538121963012772,-0.2538121963012772,2010s,0.24034687374306676,-0.34034687374306677,-0.39553774009057724,Early-2nd,-0.44455489362373496,-0.623707495930368
2019,35,NOP,Didi Louzada,NA,2,12,185,43,20,8,0.326,0.355,1,15.4,3.6,1.7,0.7,-0.1,-0.034,-8.1,-0.3,6,-0.049999999999999996,0.23448275862068965,-0.28448275862068967,0.1481319160223284,-0.19813191602232838,2010s,0.23304224865974194,-0.2830422486597419,-0.3132740659018832,Early-2nd,-0.34105752202683826,-0.5151258955363938
2019,36,CHO,Cody Martin,Nevada,6,259,5678,1593,961,580,0.436,0.308,0.661,21.9,6.2,3.7,2.2,7.2,0.061,-1.7,0.4,6,0.06666666666666667,0.23448275862068965,-0.16781609195402297,0.14253170282065972,-0.07586503615399305,2010s,0.22529754948122785,-0.15863088281456117,-0.12165470268148296,Early-2nd,-0.11379033449957884,-0.27938950966828513
2019,37,DET,Deividas Sirvydis,NA,2,23,160,44,35,6,0.3,0.314,0.5,7,1.9,1.5,0.3,-0.1,-0.032,-5.9,-0.2,6,-0.03333333333333333,0.23448275862068965,-0.267816091954023,0.13695695284506548,-0.1702902861783988,2010s,0.21706023152684872,-0.25039356486018205,-0.27683864794815505,Early-2nd,-0.289306067196072,-0.45326271551282155
2019,38,CHI,Daniel Gafford,Arkansas,6,378,7489,3497,2127,397,0.709,0,0.672,19.8,9.3,5.6,1.1,31.1,0.199,1.9,7.4,6,1.2333333333333334,0.23448275862068965,0.9988505747126437,0.13135049277321922,1.1019828405601142,2010s,0.20822797646435925,1.025105356868974,1.8155265838589492,Early-2nd,2.075569323357321,1.9635703764192531
2019,39,GSW,Alen Smailagić,NA,2,29,223,87,43,17,0.463,0.304,0.72,7.7,3,1.5,0.6,0.3,0.056,-3.3,-0.1,6,-0.016666666666666666,0.23448275862068965,-0.25114942528735634,0.1256551492827947,-0.14232181594946136,2010s,0.19866987504459108,-0.21533654171125774,-0.23754164635023803,Early-2nd,-0.23731884403951983,-0.3868361806035743
2019,40,SAC,Justin James,Wyoming,2,72,542,228,62,40,0.446,0.343,0.544,7.5,3.2,0.9,0.6,0.3,0.024,-3.1,-0.2,6,-0.03333333333333333,0.23448275862068965,-0.267816091954023,0.11981374905146482,-0.15314708238479816,2010s,0.18825906593672337,-0.2215923992700567,-0.25886581655354163,Early-2nd,-0.2574406289385993,-0.3986898664898954
2019,41,GSW,Eric Paschall,Villanova,3,158,3086,1552,509,214,0.494,0.326,0.758,19.5,9.8,3.2,1.4,5,0.078,-2.2,-0.1,6,-0.016666666666666666,0.23448275862068965,-0.25114942528735634,0.11376911875690346,-0.13043578542357012,2010s,0.17690929176649248,-0.19357595843315914,-0.2232156642739433,Early-2nd,-0.21522533244102818,-0.3456039248405075
2019,42,WAS,Admiral Schofield,Tennessee,4,131,1372,426,215,78,0.417,0.326,0.782,10.5,3.3,1.6,0.6,1.2,0.043,-4.6,-0.9,6,-0.15,0.23448275862068965,-0.38448275862068965,0.10746408507678408,-0.2574640850767841,2010s,0.16460717855598414,-0.31460717855598413,-0.44594087647722597,Early-2nd,-0.45134295014456516,-0.5749355635950182
2019,43,MIN,Jaylen Nowell,Washington,6,205,3519,1815,445,380,0.442,0.316,0.792,17.2,8.9,2.2,1.9,4.7,0.064,-2.1,-0.1,6,-0.016666666666666666,0.23448275862068965,-0.25114942528735634,0.10084147468878016,-0.11750814135544682,2010s,0.15143306870609707,-0.16809973537276374,-0.20593879486857633,Early-2nd,-0.1911956907925319,-0.2973312231542249
2019,44,DEN,Bol Bol,Oregon,6,202,2750,1243,709,126,0.545,0.332,0.749,13.6,6.2,3.5,0.6,5,0.088,-0.4,1.1,6,0.18333333333333335,0.23448275862068965,-0.051149425287356304,0.09386560698428037,0.08946772634905298,2010s,0.1375656820429348,0.04576765129039856,0.15860932654865206,Early-2nd,0.1935268390525918,0.10790767479156227
2019,45,OKC,Isaiah Roby,Nebraska,4,151,2858,1159,667,216,0.485,0.351,0.675,18.9,7.7,4.4,1.4,4,0.068,-2.3,-0.2,6,-0.03333333333333333,0.23448275862068965,-0.267816091954023,0.08664435011672812,-0.11997768345006146,2010s,0.123269211207096,-0.15660254454042932,-0.21510113961176858,Late-2nd,-0.4149777410434411,-0.5195234944618553
2019,46,LAL,Talen Horton-Tucker,Iowa State,6,305,5942,2809,800,852,0.427,0.299,0.771,19.5,9.2,2.6,2.8,6,0.049,-2,0,6,0,0.23448275862068965,-0.23448275862068965,0.07934437815151275,-0.07934437815151275,2010s,0.10886498279064294,-0.10886498279064294,-0.14382389922488834,Late-2nd,-0.27741879861233193,-0.35389446176605727
2019,47,NYK,Ignas Brazdeikis,Michigan,3,64,838,318,122,58,0.416,0.315,0.686,13.1,5,1.9,0.9,0.4,0.024,-4.9,-0.6,6,-0.09999999999999999,0.23448275862068965,-0.33448275862068966,0.0721325426466334,-0.17213254264663339,2010s,0.09469282184584815,-0.19469282184584813,-0.31538998253701356,Late-2nd,-0.591541454504873,-0.6516805538918847
2019,48,LAC,Terance Mann,Florida State,6,412,9101,3331,1451,790,0.502,0.372,0.781,22.1,8.1,3.5,1.9,21.5,0.113,-0.8,2.8,6,0.4666666666666666,0.23448275862068965,0.23218390804597697,0.06517569516008885,0.40149097150657775,2010s,0.08106915729161396,0.38559750937505266,0.7434168225959968,Late-2nd,1.3503887768846563,1.3616800518845946
2019,49,SAS,Quinndary Weatherspoon,Mississippi State,3,42,272,88,32,24,0.452,0.188,0.826,6.5,2.1,0.8,0.6,0.2,0.03,-5.5,-0.2,6,-0.03333333333333333,0.23448275862068965,-0.267816091954023,0.05864068724987742,-0.09197402058321075,2010s,0.06824935160842588,-0.1015826849417592,-0.1720676367532345,Late-2nd,-0.32017486394894856,-0.3286279859700097
2019,50,UTA,Jarrell Brantley,College of Charleston,3,41,273,110,53,29,0.457,0.38,0.833,6.7,2.7,1.3,0.7,0.6,0.108,0,0.1,6,0.016666666666666666,0.23448275862068965,-0.217816091954023,0.05269437047399811,-0.036027703807331446,2010s,0.056400686328125726,-0.039734019661459063,-0.0680859604163528,Late-2nd,-0.13077564791026092,-0.11403942659625543
2019,51,BOS,Tremont Waters,LSU,3,40,407,149,37,85,0.354,0.296,0.96,10.2,3.7,0.9,2.1,0.1,0.012,-3,-0.1,6,-0.016666666666666666,0.23448275862068965,-0.25114942528735634,0.047503596390449626,-0.06417026305711629,2010s,0.045590147255142266,-0.06225681392180893,-0.12247709864699333,Late-2nd,-0.22604874123263707,-0.19218394194668412
2019,52,CHO,Jalen McDaniels,San Diego State,6,252,4550,1699,829,292,0.449,0.322,0.777,18.1,6.7,3.3,1.2,5.3,0.056,-3.3,-1.5,6,-0.25,0.23448275862068965,-0.4844827586206897,0.04323278545892634,-0.29323278545892634,2010s,0.03578813785277141,-0.2857881378527714,-0.5651323647945571,Late-2nd,-1.001511089192813,-0.9677425503639241
2019,53,UTA,Justin Wright-Foreman,Hofstra,1,4,45,19,5,7,0.35,0.2,0.75,11.3,4.8,1.3,1.8,0,-0.008,-9,-0.1,6,-0.016666666666666666,0.23448275862068965,-0.25114942528735634,0.03994380642910315,-0.05661047309576982,2010s,0.02688615032975611,-0.04355281699642277,-0.11014649991155434,Late-2nd,-0.20045602352376587,-0.12728902891081353
2019,54,PHI,Marial Shayok,Iowa State,1,4,28,11,7,1,0.25,0.333,0.75,7,2.8,1.8,0.3,-0.1,-0.13,-13,-0.1,6,-0.016666666666666666,0.23448275862068965,-0.25114942528735634,0.037560460629476156,-0.05422712729614282,2010s,0.018723887818455243,-0.035390554485121906,-0.10649996380910592,Late-2nd,-0.19238750620194156,-0.09896945005502948
2019,55,SAC,Kyle Guy,Virginia,3,53,431,165,53,50,0.361,0.303,0.75,8.1,3.1,1,0.9,0.1,0.006,-4.9,-0.3,6,-0.049999999999999996,0.23448275862068965,-0.28448275862068967,0.03599681765483773,-0.08599681765483773,2010s,0.011119871538703863,-0.06111987153870386,-0.17045106033525273,Late-2nd,-0.29993979551230604,-0.18823923550919225
2019,56,LAC,Jaylen Hands,UCLA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.23448275862068965,NA,0.035166947099981326,NA,2010s,0.003899459969322727,NA,NA,Late-2nd,NA,NA
2019,57,DET,Jordan Bone,Tennessee,2,24,249,68,28,26,0.378,0.286,NA,10.4,2.8,1.2,1.1,0.1,0.01,-5.9,-0.2,6,-0.03333333333333333,0.23448275862068965,-0.267816091954023,0.034984918559699485,-0.06831825189303281,2010s,-0.0030845657251541425,-0.03024876760817919,-0.13785107437221447,Late-2nd,-0.24009123551884773,-0.08112963680231804
2019,58,UTA,Miye Oni,Yale,3,80,672,145,108,37,0.35,0.33,0.75,8.4,1.8,1.4,0.5,1,0.07,-2.5,-0.1,6,-0.016666666666666666,0.23448275862068965,-0.25114942528735634,0.03536480162878457,-0.05203146829545123,2010s,-0.009941444456037396,-0.00672522221062927,-0.10590490147596425,Late-2nd,-0.1849543789223533,4.870592952642335e-4
2019,59,TOR,Dewan Hernandez,Miami (FL),1,6,28,14,14,3,0.357,0.5,0.6,4.7,2.3,2.3,0.5,0,0.043,-9.6,-0.1,6,-0.016666666666666666,0.23448275862068965,-0.25114942528735634,0.03622066590202982,-0.05288733256869649,2010s,-0.01674176617738532,7.509951071865348e-5,-0.10857095337272775,Late-2nd,-0.1878517997309035,0.02408128295148439
2019,60,SAC,Vanja Marinković,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.23448275862068965,NA,0.03746658097422782,NA,2010s,-0.0235240013269159,NA,NA,Late-2nd,NA,NA
2018,1,PHO,Deandre Ayton,Arizona,7,398,12272,6542,4167,649,0.59,0.23,0.755,30.8,16.4,10.5,1.6,37.6,0.147,0.8,8.7,7,1.2428571428571427,0.5032581453634085,0.7395989974937341,1.1820582298282691,0.060798913028873525,2010s,1.1168548505969311,0.12600229226021153,0.060798913028873525,Lottery,0.0672876832810953,0.12421076843420187
2018,2,SAC,Marvin Bagley III,Duke,7,289,6474,3479,1889,253,0.518,0.29,0.69,22.4,12,6.5,0.9,12.6,0.093,-1.6,0.6,7,0.08571428571428572,0.5032581453634085,-0.4175438596491228,1.0876255959569865,-1.0019113102427009,2010s,1.057348295254076,-0.9716340095397903,-1.0019113102427009,Lottery,-0.9020096282626314,-0.8875127599547054
2018,3,DAL,Luka Dončić,NA,7,450,15712,12878,3881,3700,0.468,0.35,0.751,34.9,28.6,8.6,8.2,57.1,0.175,7.6,38.2,7,5.457142857142857,0.5032581453634085,4.953884711779449,0.9967840507411952,4.460358806401662,2010s,0.9983393975534509,4.458803459589406,4.460358806401662,Lottery,4.080123434021836,4.117880509157296
2018,4,MEM,Jaren Jackson Jr.,Michigan State,7,407,11639,7518,2258,602,0.466,0.351,0.792,28.6,18.5,5.5,1.5,28.8,0.119,0.9,8.7,7,1.2428571428571427,0.5032581453634085,0.7395989974937341,0.910042806479001,0.3328143363781416,2010s,0.940501313495326,0.3023558293618167,0.3328143363781416,Lottery,0.3153927760684592,0.28676098885576534
2018,5,ATL,Trae Young,Oklahoma,7,483,16622,12220,1687,4748,0.433,0.352,0.873,34.4,25.3,3.5,9.8,43.3,0.125,2.6,19.3,7,2.757142857142857,0.5032581453634085,2.2538847117794485,0.8279110754685103,1.9292317816743467,2010s,0.8845745892682497,1.8725682678746074,1.9292317816743467,Lottery,1.7714841017577942,1.7340717838860942
2018,6,ORL,Mo Bamba,Texas,7,364,6115,2461,1980,306,0.477,0.356,0.682,16.8,6.8,5.4,0.8,15.6,0.123,0,3.1,7,0.4428571428571429,0.5032581453634085,-0.06040100250626562,0.7508980700078284,-0.3080409271506855,2010s,0.8312166251318147,-0.3883594822746718,-0.3080409271506855,Lottery,-0.2691308978591575,-0.3498915444607222
2018,7,CHI,Wendell Carter Jr.,Duke,7,383,10447,4565,3173,765,0.509,0.316,0.729,27.3,11.9,8.3,2,27.1,0.124,-0.3,4.5,7,0.6428571428571429,0.5032581453634085,0.1395989974937344,0.6795130023950617,-0.03665585953791883,2010s,0.7808949362358744,-0.13803779337873145,-0.03665585953791883,Lottery,-0.02160075213386855,-0.11916271205352245
2018,8,CLE,Collin Sexton,Alabama,7,407,12157,7658,1144,1505,0.47,0.387,0.838,29.9,18.8,2.8,3.7,15.8,0.062,-1.4,1.9,7,0.2714285714285714,0.5032581453634085,-0.2318295739348371,0.6142650849283154,-0.34283651349974403,2010s,0.7338307499324613,-0.4624021785038899,-0.34283651349974403,Lottery,-0.3008679298017881,-0.4181388662353458
2018,9,NYK,Kevin Knox,Kentucky,7,320,5606,2322,893,233,0.393,0.34,0.723,17.5,7.3,2.8,0.7,0.9,0.008,-4.4,-3.4,7,-0.4857142857142857,0.5032581453634085,-0.9889724310776942,0.555663529905696,-1.0413778156199818,2010s,0.6899937205987892,-1.175708006313075,-1.0413778156199818,Lottery,-0.9380070024484712,-1.0756137399690433
2018,10,PHO,Mikal Bridges,Villanova,7,556,18514,8204,2207,1517,0.484,0.371,0.843,33.3,14.8,4,2.7,42,0.109,0.7,12.6,7,1.8,0.5032581453634085,1.2967418546365916,0.5041715488308173,1.2958284511691827,2010s,0.649142009740731,1.150857990259269,1.2958284511691827,Lottery,1.193757331151013,1.0688502826054533
2018,11,LAC,Shai Gilgeous-Alexander,Kentucky,7,462,15291,11294,2211,2362,0.501,0.355,0.862,33.1,24.4,4.8,5.1,60.4,0.189,5.5,29.1,7,4.1571428571428575,0.5032581453634085,3.653884711779449,0.4595997242656099,3.6975431328772475,2010s,0.6108960310835023,3.546246826059355,3.6975431328772475,Lottery,3.384359748532494,3.2767503318702556
